,Unnamed: 0,id,type,GlobalId,OwnerHistory,Name,Description,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,Fire Designation,Mark,DoorType,Mapped Level,Mapped MasterMark,Mapped Type,Mapped Height,Mapped Width,Mapped Fire Rating,Mapped Spec Ref,Mapped Access Control,Mapped Leaf Protection,Mapped Door Power,Mapped Ironmongery Set,Mapped Gap,Mapped Acoustic Rating,Mapped Wall Thickness (mm),Mapped Set ref,Mapped DoorType,Mapped Leaf,Mapped Swing,Mapped Fire,Mapped Xray,Mapped PowerCloserDelay,Mapped PullOrLever,Mapped Lock,Mapped SlaveLeafBolted,Mapped AccessControl,Mapped Direction,Mapped KickPlate,Mapped Mid-rail,Mapped FingerProtection,Mapped TypicalUses,Mapped SetDetails,Mapped Mid‐rail
2194,39998,39998,IfcDoor,0ud9K13Iv5IQmm4nLhj6n6,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1597426,,1480mm - 2110mm S/O Laminate,"#1727128=IfcLocalPlacement(#1727105,#1727127)","#39990=IfcProductDefinitionShape($,$,(#39983,#39988))",1597426,2110,1480,,IP74021.D1,IDT 2a ,Level 4,IP74021.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2195,41041,41041,IfcDoor,0ud9K13Iv5IQmm4nLhj5EJ,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1597479,,1480mm - 2110mm S/O Laminate,"#1727167=IfcLocalPlacement(#1727144,#1727166)","#41033=IfcProductDefinitionShape($,$,(#41026,#41031))",1597479,2110,1480,,IP74020.D1,IDT 2a ,Level 4,IP74020.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2196,43413,43413,IfcDoor,0ud9K13Iv5IQmm4nLhj5Dh,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1597663,,1480mm - 2110mm S/O Laminate,"#1727358=IfcLocalPlacement(#1727335,#1727357)","#43405=IfcProductDefinitionShape($,$,(#43398,#43403))",1597663,2110,1480,,IP74003.D1,IDT 2a ,Level 4,IP74003.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2197,44133,44133,IfcDoor,0ud9K13Iv5IQmm4nLhj5BH,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1597797,,1480mm - 2110mm S/O Laminate,"#1727471=IfcLocalPlacement(#1727448,#1727470)","#44125=IfcProductDefinitionShape($,$,(#44118,#44123))",1597797,2110,1480,,IP84005.D1,IDT 2a ,Level 4,IP84005.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2198,45456,45456,IfcDoor,0ud9K13Iv5IQmm4nLhj58i,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1597848,,1480mm - 2110mm S/O Laminate,"#1727510=IfcLocalPlacement(#1727487,#1727509)","#45448=IfcProductDefinitionShape($,$,(#45441,#45446))",1597848,2110,1480,,IP84003.D1,IDT 2a ,Level 4,IP84003.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2199,46623,46623,IfcDoor,0ud9K13Iv5IQmm4nLhj593,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1597943,,1480mm - 2110mm S/O Laminate,"#1727549=IfcLocalPlacement(#1727526,#1727548)","#46615=IfcProductDefinitionShape($,$,(#46608,#46613))",1597943,2110,1480,,IP94006.D1,IDT 2a ,Level 4,IP94006.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2200,48187,48187,IfcDoor,0ud9K13Iv5IQmm4nLhj57f,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1598045,,1480mm - 2110mm S/O Laminate,"#1727625=IfcLocalPlacement(#1727602,#1727624)","#48179=IfcProductDefinitionShape($,$,(#48172,#48177))",1598045,2110,1480,,IP84013.D1,IDT 2a ,Level 4,IP84013.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2201,49821,49821,IfcDoor,0ud9K13Iv5IQmm4nLhj52d,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1598227,,1480mm - 2110mm S/O Laminate,"#1727699=IfcLocalPlacement(#1727676,#1727698)","#49813=IfcProductDefinitionShape($,$,(#49806,#49811))",1598227,2110,1480,,IP94021.D1,IDT 2a ,Level 4,IP94021.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2202,50720,50720,IfcDoor,0ud9K13Iv5IQmm4nLhj53w,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1598286,,1480mm - 2110mm S/O Laminate,"#1727738=IfcLocalPlacement(#1727715,#1727737)","#50712=IfcProductDefinitionShape($,$,(#50705,#50710))",1598286,2110,1480,,IP94004.D1,IDT 2a ,Level 4,IP94004.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2203,51749,51749,IfcDoor,0ud9K13Iv5IQmm4nLhj50t,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1598339,,1480mm - 2110mm S/O Laminate,"#1727777=IfcLocalPlacement(#1727754,#1727776)","#51741=IfcProductDefinitionShape($,$,(#51734,#51739))",1598339,2110,1480,,IP94012.D1,IDT 2a ,Level 4,IP94012.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2204,65811,65811,IfcDoor,0ud9K13Iv5IQmm4nLhj51q,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598400,,1060mm - 2110mm S/O Laminate,"#1727853=IfcLocalPlacement(#1727830,#1727852)","#65805=IfcProductDefinitionShape($,$,(#65798,#65803))",1598400,2110,1060,FD30S,IP74032.D1,IDT 1d ,Level 4,IP74032.D1,IDT 1d,2110,1060,FD30S,L20/431,Yes,Kick,,4,3,,97,4,,1,Single,Fire,,Closer,Pull,,,Maglock,In,1 side,,,CU; Pantry; ward circulation,As LSL but kickplate changed to 400mm high,
2205,66586,66586,IfcDoor,0ud9K13Iv5IQmm4nLhj51o,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598406,,1060mm - 2110mm S/O Laminate,"#1727892=IfcLocalPlacement(#1727869,#1727891)","#66580=IfcProductDefinitionShape($,$,(#66573,#66578))",1598406,2110,1060,FD30S,IP84032.D1,IDT 1d ,Level 4,IP84032.D1,IDT 1d,2110,1060,FD30S,L20/431,Yes,Kick,,4,3,,97,4,,1,Single,Fire,,Closer,Pull,,,Maglock,In,1 side,,,CU; Pantry; ward circulation,As LSL but kickplate changed to 400mm high,
2206,132790,132790,IfcDoor,123omvOu5D2PGoyld0CfuR,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598419,,1910mm - 2110mm S/O Laminate,"#1727970=IfcLocalPlacement(#1727947,#1727969)","#132784=IfcProductDefinitionShape($,$,(#132777,#132782))",1598419,2110,1910,FD30S,IP74C03.D1,IDT 3b ,Level 4,IP74C03.D1,IDT 3b,2110,1910,FD30S,L20/431,,Kick/Edge,Hold Open,12*,3,,97,12*,,2,Single,Fire,,HO closers,2 Pulls,,,,,1 side,,,Cross corridor,New set - as 12 but SSS kickplates changed to PVC,
2207,197862,197862,IfcDoor,0ud9K13Iv5IQmm4nLhj51W,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598420,,1910mm - 2110mm S/O Laminate,"#1727931=IfcLocalPlacement(#1727908,#1727930)","#197854=IfcProductDefinitionShape($,$,(#197847,#197852))",1598420,2110,1910,FD30S,IP74C05.D1,IDT 3b ,Level 4,IP74C05.D1,IDT 3b,2110,1910,FD30S,L20/431,,Kick/Edge,Hold Open,12*,3,,97,12*,,2,Single,Fire,,HO closers,2 Pulls,,,,,1 side,,,Cross corridor,New set - as 12 but SSS kickplates changed to PVC,
2208,198370,198370,IfcDoor,0ud9K13Iv5IQmm4nLhj51i,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598424,,1910mm - 2110mm S/O Laminate,"#1727206=IfcLocalPlacement(#1727183,#1727205)","#198364=IfcProductDefinitionShape($,$,(#198357,#198362))",1598424,2110,1910,FD30S,IP74C06.D1,IDT 3b ,Level 4,IP74C06.D1,IDT 3b,2110,1910,FD30S,L20/431,,Kick/Edge,Hold Open,12*,3,,97,12*,,2,Single,Fire,,HO closers,2 Pulls,,,,,1 side,,,Cross corridor,New set - as 12 but SSS kickplates changed to PVC,
2209,198501,198501,IfcDoor,0ud9K13Iv5IQmm4nLhj51j,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598425,,1910mm - 2110mm S/O Laminate,"#1728007=IfcLocalPlacement(#1727986,#1728006)","#198493=IfcProductDefinitionShape($,$,(#198486,#198491))",1598425,2110,1910,FD30S,IP74C07.D1,IDT 3b ,Level 4,IP74C07.D1,IDT 3b,2110,1910,FD30S,L20/431,,Kick/Edge,Hold Open,12*,3,,97,12*,,2,Single,Fire,,HO closers,2 Pulls,,,,,1 side,,,Cross corridor,New set - as 12 but SSS kickplates changed to PVC,
2210,198631,198631,IfcDoor,0ud9K13Iv5IQmm4nLhj51k,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598426,,1910mm - 2110mm S/O Laminate,"#1727395=IfcLocalPlacement(#1727374,#1727394)","#198625=IfcProductDefinitionShape($,$,(#198618,#198623))",1598426,2110,1910,FD30S,IP84C04.D1,IDT 3b ,Level 4,IP84C04.D1,IDT 3b,2110,1910,FD30S,L20/431,,Kick/Edge,Hold Open,12*,3,,97,12*,,2,Single,Fire,,HO closers,2 Pulls,,,,,1 side,,,Cross corridor,New set - as 12 but SSS kickplates changed to PVC,
2211,198762,198762,IfcDoor,0ud9K13Iv5IQmm4nLhj51l,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598427,,1910mm - 2110mm S/O Laminate,"#1728046=IfcLocalPlacement(#1728023,#1728045)","#198754=IfcProductDefinitionShape($,$,(#198747,#198752))",1598427,2110,1910,FD30S,IP84C05.D1,IDT 3b ,Level 4,IP84C05.D1,IDT 3b,2110,1910,FD30S,L20/431,,Kick/Edge,Hold Open,12*,3,,97,12*,,2,Single,Fire,,HO closers,2 Pulls,,,,,1 side,,,Cross corridor,New set - as 12 but SSS kickplates changed to PVC,
2212,201369,201369,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ur,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:1598465,,1480mm - 2110mm S/O Laminate,"#1728350=IfcLocalPlacement(#1728327,#1728349)","#201361=IfcProductDefinitionShape($,$,(#201354,#201359))",1598465,2110,1480,,IP94013.D1,IDT 2a ,Level 4,IP94013.D1,IDT 2a,2110,1480,,L20/431,,Kick,,1,3,30dB,97,1,,1.5,Single,,,,Lever,,Flush,,,1 side,,,Bedroom; 4 bed bay,As LSL,
2213,201506,201506,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ut,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598467,,1910mm - 2110mm S/O Laminate,"#1728389=IfcLocalPlacement(#1728366,#1728388)","#201498=IfcProductDefinitionShape($,$,(#201491,#201496))",1598467,2110,1910,FD30S,IP94C02.D1,IDT 3b ,Level 4,IP94C02.D1,IDT 3b,2110,1910,FD30S,L20/431,,Kick/Edge,Hold Open,12*,3,,97,12*,,2,Single,Fire,,HO closers,2 Pulls,,,,,1 side,,,Cross corridor,New set - as 12 but SSS kickplates changed to PVC,
2214,266979,266979,IfcDoor,0ud9K13Iv5IQmm4nLhj5Up,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1598471,,1910mm - 2110mm S/O DS Laminate,"#1728426=IfcLocalPlacement(#1728405,#1728425)","#266973=IfcProductDefinitionShape($,$,(#266966,#266971))",1598471,2110,1910,FD30S,IP74C03.D3,IDT 3b ,Level 4,IP74C03.D3,IDT 3b,2110,1910,FD30S,L20/431,,Kick/Edge,Hold Open,12e*,3,,97,12e*,,2,Double,Fire,,HO springs,,,,,,2 sides,,,Cross corridor,New set - as 12e but SSS kickplates changed to PVC,
2215,267248,267248,IfcDoor,0ud9K13Iv5IQmm4nLhj5Uz,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O Laminate:1598473,,1910mm - 2110mm S/O Laminate,"#1728463=IfcLocalPlacement(#1728442,#1728462)","#267242=IfcProductDefinitionShape($,$,(#267235,#267240))",1598473,2110,1910,FD30S,IP74C05.D2,IDT 3b ,Level 4,IP74C05.D2,IDT 3b,2110,1910,FD30S,L20/431,,Kick/Edge,Hold Open,12*,3,,97,12*,,2,Single,Fire,,HO closers,2 Pulls,,,,,1 side,,,Cross corridor,New set - as 12 but SSS kickplates changed to PVC,
2216,267633,267633,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ub,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:1598481,,1910mm - 2110mm S/O DS Laminate,"#1728539=IfcLocalPlacement(#1728518,#1728538)","#267627=IfcProductDefinitionShape($,$,(#267620,#267625))",1598481,2110,1910,FD30S,IP84C02.D1,IDT 3b ,Level 4,IP84C02.D1,IDT 3b,2110,1910,FD30S,L20/431,,Kick/Edge,Hold Open,12e*,3,,97,12e*,,2,Double,Fire,,HO springs,,,,,,2 sides,,,Cross corridor,New set - as 12e but SSS kickplates changed to PVC,
2217,294095,294095,IfcDoor,0ud9K13Iv5IQmm4nLhj5UX,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598485,,1060mm - 2110mm S/O Laminate,"#1728122=IfcLocalPlacement(#1728099,#1728121)","#294089=IfcProductDefinitionShape($,$,(#294082,#294087))",1598485,2110,1060,,IP74049.D1,IDT 1c ,Level 4,IP74049.D1,IDT 1c,2110,1060,,L20/431,,Kick,,06b,3,30dB,97,06b,,1,Single,,,,Lever,Lock,,,,1 side,,,Consult/Exam; Office; Treatment; Cleaner; Linen; DU; Store; Beverage,As LSL,
2218,308948,308948,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ui,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 11a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O:1598488,,1710mm - 2110mm S/O,"#1728578=IfcLocalPlacement(#1728555,#1728577)","#308942=IfcProductDefinitionShape($,$,(#308935,#308940))",1598488,2110,1710,FD30S,IP74005B.D1,IDT 11a ,Level 4,IP74005B.D1,IDT 11a,2110,1710,FD30S,L20/431,,Kick,Delayed Close,29aDA,3,,97,29aDA,,1.5,Opposing,Fire,,2 Delay,2 Pulls,,Flush,,,2 sides,,,,As LSL,
2219,321714,321714,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ug,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:910mm - 2110mm S/O Laminate:1598494,,910mm - 2110mm S/O Laminate,"#1728615=IfcLocalPlacement(#1728594,#1728614)","#321708=IfcProductDefinitionShape($,$,(#321701,#321706))",1598494,2110,910,,IP74042.D1,IDT 1d ,Level 4,IP74042.D1,IDT 1d,2110,910,,L20/431,,Kick,,06b,6,,97,06b,,1,Single,,,,Lever,Lock,,,,1 side,,,Consult/Exam; Office; Treatment; Cleaner; Linen; DU; Store; Beverage,As LSL,
2220,348572,348572,IfcDoor,0ud9K13Iv5IQmm4nLhj5UM,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598498,,1060mm - 2110mm S/O Laminate,"#1728650=IfcLocalPlacement(#1728631,#1728649)","#348566=IfcProductDefinitionShape($,$,(#348559,#348564))",1598498,2110,1060,,IP74036.D1,IDT 1c ,Level 4,IP74036.D1,IDT 1c,2110,1060,,L20/431,Yes,Kick,,04b,6,,97,04b,,1,Single,,,Closer,Pull,Lock,,Maglock,In,1 side,,,,New set - as 04b but SSS kickplate changed to PVC,
2221,348710,348710,IfcDoor,0ud9K13Iv5IQmm4nLhj5UG,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598500,,1060mm - 2110mm S/O Laminate,"#1728687=IfcLocalPlacement(#1728666,#1728686)","#348704=IfcProductDefinitionShape($,$,(#348697,#348702))",1598500,2110,1060,,IP74040.D1,IDT 1d ,Level 4,IP74040.D1,IDT 1d,2110,1060,,L20/431,,Kick,,06b,6,,97,06b,,1,Single,,,,Lever,Lock,,,,1 side,,,Consult/Exam; Office; Treatment; Cleaner; Linen; DU; Store; Beverage,As LSL,
2222,361493,361493,IfcDoor,0ud9K13Iv5IQmm4nLhj5UH,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598501,,1060mm - 2110mm S/O Laminate,"#1728724=IfcLocalPlacement(#1728703,#1728723)","#361487=IfcProductDefinitionShape($,$,(#361480,#361485))",1598501,2110,1060,,IP74038.D1,IDT 1d ,Level 4,IP74038.D1,IDT 1d,2110,1060,,L20/431,,Kick,,06b,6,,97,06b,,1,Single,,,,Lever,Lock,,,,1 side,,,Consult/Exam; Office; Treatment; Cleaner; Linen; DU; Store; Beverage,As LSL,
2223,361629,361629,IfcDoor,0ud9K13Iv5IQmm4nLhj5UU,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598506,,1060mm - 2110mm S/O Laminate,"#1728759=IfcLocalPlacement(#1728740,#1728758)","#361623=IfcProductDefinitionShape($,$,(#361616,#361621))",1598506,2110,1060,,IP74034.D1,IDT 1d ,Level 4,IP74034.D1,IDT 1d,2110,1060,,L20/431,,Kick,,06b,6,,97,06b,,1,Single,,,,Lever,Lock,,,,1 side,,,Consult/Exam; Office; Treatment; Cleaner; Linen; DU; Store; Beverage,As LSL,
2224,375211,375211,IfcDoor,0ud9K13Iv5IQmm4nLhj5U5,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1598513,,1510mm - 2110mm S/O Laminate,"#1728083=IfcLocalPlacement(#1728062,#1728082)","#375205=IfcProductDefinitionShape($,$,(#375198,#375203))",1598513,2110,1510,FD30S,IP74047.D1,IDT 2d ,Level 4,IP74047.D1,IDT 2d,2110,1510,FD30S,L20/431,Yes,Half Height/Edge,Delayed Close,08h,3,,97,08h,,1.5,Single,Fire,,Delay,Pull,Lock,Flush,Maglock,In,,,,Disposals (half-height pvc),"New set - As 08g minus lockcase, cylinder, escutcheons, midplates, kickplates",
2225,390031,390031,IfcDoor,0ud9K13Iv5IQmm4nLhj5U7,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 11a - Double Unequal Door (Glazed - Observation):1710mm - 2110mm S/O:1598515,,1710mm - 2110mm S/O,"#1728837=IfcLocalPlacement(#1728814,#1728836)","#390025=IfcProductDefinitionShape($,$,(#390018,#390023))",1598515,2110,1710,FD30S,IP74004B.D1,IDT 11a ,Level 4,IP74004B.D1,IDT 11a,2110,1710,FD30S,L20/431,,Kick,Delayed Close,29aDA,3,,97,29aDA,,1.5,Opposing,Fire,,2 Delay,2 Pulls,,Flush,,,2 sides,,,,As LSL,
2226,427172,427172,IfcDoor,0ud9K13Iv5IQmm4nLhj5U8,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1b - Single Door (Glazed):1060mm-2110mm S/O Laminate:1598524,,1060mm-2110mm S/O Laminate,"#1728874=IfcLocalPlacement(#1728853,#1728873)","#427166=IfcProductDefinitionShape($,$,(#427159,#427164))",1598524,2110,1060,FD30S,IP74055.D3,IDT 1b ,Level 4,IP74055.D3,IDT 1b,2110,1060,FD30S,L20/431,Yes,Kick,,33a,3,,97,33a,,1,Single,Fire,,Closer,Pull,Lock,,Maglock,In,1 side,,,,As LSL,
2227,427384,427384,IfcDoor,0ud9K13Iv5IQmm4nLhj5U9,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:1598525,,1510mm - 2110mm S/O Laminate,"#1728159=IfcLocalPlacement(#1728138,#1728158)","#427378=IfcProductDefinitionShape($,$,(#427371,#427376))",1598525,2110,1510,,IP74044.D1,IDT 2d ,Level 4,IP74044.D1,IDT 2d,2110,1510,,L20/431,,Kick,,17b,6,,97,17b,,1.5,Single,,,,Lever,Lock,Flush,,,1 side,,,,As LSL,
2228,453721,453721,IfcDoor,0ud9K13Iv5IQmm4nLhj5Vq,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598528,,1060mm - 2110mm S/O Laminate,"#1728911=IfcLocalPlacement(#1728890,#1728910)","#453715=IfcProductDefinitionShape($,$,(#453708,#453713))",1598528,2110,1060,,IP84043.D1,IDT 1c ,Level 4,IP84043.D1,IDT 1c,2110,1060,,L20/431,,Kick,,06b,3,30dB,97,06b,,1,Single,,,,Lever,Lock,,,,1 side,,,Consult/Exam; Office; Treatment; Cleaner; Linen; DU; Store; Beverage,As LSL,
2229,453981,453981,IfcDoor,0ud9K13Iv5IQmm4nLhj5Vu,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598540,,1060mm - 2110mm S/O Laminate,"#1727089=IfcLocalPlacement(#1727070,#1727088)","#453975=IfcProductDefinitionShape($,$,(#453968,#453973))",1598540,2110,1060,,IP84041.D1,IDT 1d ,Level 4,IP84041.D1,IDT 1d,2110,1060,,L20/431,,Kick,,06b,6,,97,06b,,1,Single,,,,Lever,Lock,,,,1 side,,,Consult/Exam; Office; Treatment; Cleaner; Linen; DU; Store; Beverage,As LSL,
2230,454787,454787,IfcDoor,0ud9K13Iv5IQmm4nLhj5Vl,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1c - Single Door (Glazed):1060mm - 2110mm S/O Laminate:1598555,,1060mm - 2110mm S/O Laminate,"#1728198=IfcLocalPlacement(#1728175,#1728197)","#454781=IfcProductDefinitionShape($,$,(#454774,#454779))",1598555,2110,1060,,IP84046.D1,IDT 1c ,Level 4,IP84046.D1,IDT 1c,2110,1060,,L20/431,,Kick,,06b,3,30dB,97,06b,,1,Single,,,,Lever,Lock,,,,1 side,,,Consult/Exam; Office; Treatment; Cleaner; Linen; DU; Store; Beverage,As LSL,
2231,467572,467572,IfcDoor,0ud9K13Iv5IQmm4nLhj5Ve,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598556,,1060mm - 2110mm S/O Laminate,"#1728272=IfcLocalPlacement(#1728251,#1728271)","#467566=IfcProductDefinitionShape($,$,(#467559,#467564))",1598556,2110,1060,,IP84047.D1,IDT 1d ,Level 4,IP84047.D1,IDT 1d,2110,1060,,L20/431,,Kick,,06b,6,,97,06b,,1,Single,,,,Lever,Lock,,,,1 side,,,Consult/Exam; Office; Treatment; Cleaner; Linen; DU; Store; Beverage,As LSL,
2232,480593,480593,IfcDoor,0ud9K13Iv5IQmm4nLhj5VG,"#41=IfcOwnerHistory(#38,#5,$,.NOCHANGE.,$,$,$,1624461956)",IDT 1d - Single Door:1060mm - 2110mm S/O Laminate:1598564,,1060mm - 2110mm S/O Laminate,"#1728311=IfcLocalPlacement(#1728288,#1728310)","#480587=IfcProductDefinitionShape($,$,(#480580,#480585))",1598564,2110,1060,,IP94051.D1,IDT 1d ,Level 4,IP94051.D1,IDT 1d,2110,1060,,L20/431,,Kick,,06b,3,30dB,97,06b,,1,Single,,,,Lever,Lock,,,,1 side,,,Consult/Exam; Office; Treatment; Cleaner; Linen; DU; Store; Beverage,As LSL,
