,id,Mark,type,GlobalId,Name,Fire Designation,ObjectType,ObjectPlacement,Representation,Tag,OverallHeight,OverallWidth,MappedDoors
539,813645,IP41060A.D1,IfcDoor,0yN_v69Hj6Yw53ihjmu5zc,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:2381385,,1510mm - 2110mm S/O Laminate,"#1238811=IfcLocalPlacement(#1238788,#1238810)","#813637=IfcProductDefinitionShape($,$,(#813630,#813635))",2381385,2110.00000000001,1509.99999999995,
540,814231,IP41060B.D1,IfcDoor,0yN_v69Hj6Yw53ihjmu5zW,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:2381391,,810mm - 2110mm S/O Laminate,"#1238848=IfcLocalPlacement(#1238827,#1238847)","#814223=IfcProductDefinitionShape($,$,(#814216,#814221))",2381391,2109.99999999998,810.000000000096,
541,816475,IP52060.D1,IfcDoor,2$eu6nCZ5F8O0kNK_5mB75,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:2392424,,1480mm - 2110mm S/O Laminate,"#1238885=IfcLocalPlacement(#1238864,#1238884)","#816467=IfcProductDefinitionShape($,$,(#816460,#816465))",2392424,2110.0,1479.9999999999802,
542,816670,IP52060A.D1,IfcDoor,2$eu6nCZ5F8O0kNK_5mB77,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:2392426,,1510mm - 2110mm S/O Laminate,"#1238959=IfcLocalPlacement(#1238936,#1238958)","#816662=IfcProductDefinitionShape($,$,(#816655,#816660))",2392426,2110.00000000001,1509.99999999995,
543,817072,IP52060B.D1,IfcDoor,2$eu6nCZ5F8O0kNK_5mB7T,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:2392432,,810mm - 2110mm S/O Laminate,"#1238996=IfcLocalPlacement(#1238975,#1238995)","#817064=IfcProductDefinitionShape($,$,(#817057,#817062))",2392432,2109.99999999998,810.000000000096,
544,819325,IP63060.D1,IfcDoor,094K1soFvDcuilGovgtDkB,IDT 2a - Double Unequal Door (Glazed - Observation):1480mm - 2110mm S/O Laminate:2394196,,1480mm - 2110mm S/O Laminate,"#1239031=IfcLocalPlacement(#1239012,#1239030)","#819317=IfcProductDefinitionShape($,$,(#819310,#819315))",2394196,2110.0,1479.9999999999802,
545,819520,IP63060A.D1,IfcDoor,094K1soFvDcuilGovgtDk9,IDT 2d - Double Unequal Door:1510mm - 2110mm S/O Laminate:2394198,,1510mm - 2110mm S/O Laminate,"#1239105=IfcLocalPlacement(#1239082,#1239104)","#819512=IfcProductDefinitionShape($,$,(#819505,#819510))",2394198,2110.00000000001,1509.99999999995,
546,819916,IP63060B.D1,IfcDoor,094K1soFvDcuilGovgtDk3,IDT 1d - Single Door:810mm - 2110mm S/O Laminate:2394204,,810mm - 2110mm S/O Laminate,"#1239142=IfcLocalPlacement(#1239121,#1239141)","#819908=IfcProductDefinitionShape($,$,(#819901,#819906))",2394204,2109.99999999998,810.000000000096,
547,994246,IP401C07.D4,IfcDoor,0Sji3h9s903ArtqYxUZBkH,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:2668282,,1910mm - 2110mm S/O DS Laminate,"#1239179=IfcLocalPlacement(#1239158,#1239178)","#994240=IfcProductDefinitionShape($,$,(#994233,#994238))",2668282,2110.0,1910.0,
548,994444,IP63C07.D3,IfcDoor,09JzSzRsXCDROcjYFd1UI_,IDT 3b - Equal Double Door (Glazed):1910mm - 2110mm S/O DS Laminate:2668958,FD30S,1910mm - 2110mm S/O DS Laminate,"#1239218=IfcLocalPlacement(#1239195,#1239217)","#994438=IfcProductDefinitionShape($,$,(#994431,#994436))",2668958,2110.0,1910.0,FD30S
549,1134763,IP41024A.D1,IfcDoor,1jmNqBljPCdBAdDi7J8g2s,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743766,,1710mm - 2110mm S/O Laminate,"#1238552=IfcLocalPlacement(#1238533,#1238551)","#1134755=IfcProductDefinitionShape($,$,(#1134748,#1134753))",2743766,2110.0,1709.99999999999,
550,1134866,IP41013A.D1,IfcDoor,2qlJhz0Fr4POGXcYFckIzB,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743955,,1710mm - 2110mm S/O Laminate,"#1236274=IfcLocalPlacement(#1236253,#1236273)","#1134858=IfcProductDefinitionShape($,$,(#1134851,#1134856))",2743955,2110.0,1709.99999999999,
551,1134969,IP41015A.D1,IfcDoor,39vgh1nh91xRtjkIS_eJI8,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743958,,1710mm - 2110mm S/O Laminate,"#1236348=IfcLocalPlacement(#1236327,#1236347)","#1134961=IfcProductDefinitionShape($,$,(#1134954,#1134959))",2743958,2110.0,1709.99999999999,
552,1135071,IP41016A.D1,IfcDoor,1YwB2ntF55ERfS4nIKUeiX,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743961,,1710mm - 2110mm S/O Laminate,"#1236385=IfcLocalPlacement(#1236364,#1236384)","#1135063=IfcProductDefinitionShape($,$,(#1135056,#1135061))",2743961,2110.0,1710.0,
553,1135173,IP41011A.D1,IfcDoor,2AmSfCfFT3hu9cplU9dHsY,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743964,,1710mm - 2110mm S/O Laminate,"#1236459=IfcLocalPlacement(#1236438,#1236458)","#1135165=IfcProductDefinitionShape($,$,(#1135158,#1135163))",2743964,2110.0,1710.00000000001,
554,1135275,IP41004A.D1,IfcDoor,1cGoJ3Qm13Rxj0nmkrQjDv,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743967,,1710mm - 2110mm S/O Laminate,"#1236533=IfcLocalPlacement(#1236512,#1236532)","#1135267=IfcProductDefinitionShape($,$,(#1135260,#1135265))",2743967,2110.0,1710.0000000000698,
555,1135378,IP41003A.D1,IfcDoor,08kTMqJ9vBHxsclOGvVPaW,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743970,,1710mm - 2110mm S/O Laminate,"#1236570=IfcLocalPlacement(#1236549,#1236569)","#1135370=IfcProductDefinitionShape($,$,(#1135363,#1135368))",2743970,2110.0,1710.0000000000698,
556,1135480,IP41002A.D1,IfcDoor,1YAkDr49bAk933WHjx6BIq,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743973,,1710mm - 2110mm S/O Laminate,"#1236607=IfcLocalPlacement(#1236586,#1236606)","#1135472=IfcProductDefinitionShape($,$,(#1135465,#1135470))",2743973,2110.0,1710.0000000000698,
557,1135583,IP41007A.D1,IfcDoor,0n8Md_aTX0GhwEhwwCoM7H,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743976,,1710mm - 2110mm S/O Laminate,"#1236681=IfcLocalPlacement(#1236660,#1236680)","#1135575=IfcProductDefinitionShape($,$,(#1135568,#1135573))",2743976,2110.0,1710.0000000000698,
558,1135686,IP41022A.D1,IfcDoor,2fBDMJ$EPA59TM0oRQMKHV,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743979,,1710mm - 2110mm S/O Laminate,"#1236751=IfcLocalPlacement(#1236732,#1236750)","#1135678=IfcProductDefinitionShape($,$,(#1135671,#1135676))",2743979,2110.0,1709.99999999999,
559,1135789,IP41018A.D1,IfcDoor,20WXfAtafEv8QtlO6v4AQO,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743982,,1710mm - 2110mm S/O Laminate,"#1236862=IfcLocalPlacement(#1236841,#1236861)","#1135781=IfcProductDefinitionShape($,$,(#1135774,#1135779))",2743982,2110.0,1709.99999999999,
560,1135892,IP41019A.D1,IfcDoor,38$KvYttHCWAXNYKQs9pXV,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743985,,1710mm - 2110mm S/O Laminate,"#1236899=IfcLocalPlacement(#1236878,#1236898)","#1135884=IfcProductDefinitionShape($,$,(#1135877,#1135882))",2743985,2110.0,1709.99999999999,
561,1135994,IP41020A.D1,IfcDoor,2t$N2x3h1BVe2QE7u42Izg,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743988,,1710mm - 2110mm S/O Laminate,"#1236936=IfcLocalPlacement(#1236915,#1236935)","#1135986=IfcProductDefinitionShape($,$,(#1135979,#1135984))",2743988,2110.0,1709.99999999999,
562,1136096,IP52013A.D1,IfcDoor,1xPWgirkj4WxOZPCWsoHf4,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743991,,1710mm - 2110mm S/O Laminate,"#1237049=IfcLocalPlacement(#1237028,#1237048)","#1136088=IfcProductDefinitionShape($,$,(#1136081,#1136086))",2743991,2110.0,1709.99999999999,
563,1136199,IP52015A.D1,IfcDoor,0nx7JcfHH9jQviyNDS$hF8,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743994,,1710mm - 2110mm S/O Laminate,"#1237123=IfcLocalPlacement(#1237102,#1237122)","#1136191=IfcProductDefinitionShape($,$,(#1136184,#1136189))",2743994,2110.0,1709.99999999999,
564,1136301,IP52011A.D1,IfcDoor,0rEooVsE9FfeEJXOuIGQAl,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2743997,,1710mm - 2110mm S/O Laminate,"#1237193=IfcLocalPlacement(#1237174,#1237192)","#1136293=IfcProductDefinitionShape($,$,(#1136286,#1136291))",2743997,2110.0,1710.00000000001,
565,1136403,IP52009A.D1,IfcDoor,1YwB2ntF55ERfS4nIKUeju,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744000,,1710mm - 2110mm S/O Laminate,"#1238332=IfcLocalPlacement(#1238311,#1238331)","#1136395=IfcProductDefinitionShape($,$,(#1136388,#1136393))",2744000,2110.0,1710.0,
566,1136506,IP52004A.D1,IfcDoor,3TjoqiIgb2RvfrX3foiF$Y,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744003,,1710mm - 2110mm S/O Laminate,"#1237265=IfcLocalPlacement(#1237244,#1237264)","#1136498=IfcProductDefinitionShape($,$,(#1136491,#1136496))",2744003,2110.0,1710.0000000000698,
567,1136609,IP52003A.D1,IfcDoor,0VpTQNrpz2bPirrJikyjJX,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744006,,1710mm - 2110mm S/O Laminate,"#1237302=IfcLocalPlacement(#1237281,#1237301)","#1136601=IfcProductDefinitionShape($,$,(#1136594,#1136599))",2744006,2110.0,1710.0000000000698,
568,1136712,IP52002A.D1,IfcDoor,0DjMOnVuX65fyWWKYYCgY3,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744009,,1710mm - 2110mm S/O Laminate,"#1237339=IfcLocalPlacement(#1237318,#1237338)","#1136704=IfcProductDefinitionShape($,$,(#1136697,#1136702))",2744009,2110.0,1710.0000000000698,
569,1136814,IP52007A.D1,IfcDoor,2n6e52ic11xOfiTyGCORol,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744012,,1710mm - 2110mm S/O Laminate,"#1237413=IfcLocalPlacement(#1237392,#1237412)","#1136806=IfcProductDefinitionShape($,$,(#1136799,#1136804))",2744012,2110.0,1710.0000000000698,
570,1136917,IP63013A.D1,IfcDoor,0wLhf0hxzCPwhFOaxPJDyY,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744015,,1710mm - 2110mm S/O Laminate,"#1237526=IfcLocalPlacement(#1237505,#1237525)","#1136909=IfcProductDefinitionShape($,$,(#1136902,#1136907))",2744015,2110.0,1709.99999999999,
571,1137019,IP63015A.D1,IfcDoor,1E1KFEkvzCv8syW4JvctHC,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744018,,1710mm - 2110mm S/O Laminate,"#1237600=IfcLocalPlacement(#1237579,#1237599)","#1137011=IfcProductDefinitionShape($,$,(#1137004,#1137009))",2744018,2110.0,1709.99999999999,
572,1137122,IP63016A.D1,IfcDoor,1YwB2ntF55ERfS4nIKUejj,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744021,,1710mm - 2110mm S/O Laminate,"#1237637=IfcLocalPlacement(#1237616,#1237636)","#1137114=IfcProductDefinitionShape($,$,(#1137107,#1137112))",2744021,2110.0,1710.0000000000198,
573,1137225,IP63011A.D1,IfcDoor,3k9FYDfXL6jvb$eyTVeS7f,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744024,,1710mm - 2110mm S/O Laminate,"#1237709=IfcLocalPlacement(#1237688,#1237708)","#1137217=IfcProductDefinitionShape($,$,(#1137210,#1137215))",2744024,2110.0,1710.00000000001,
574,1137327,IP63009A.D1,IfcDoor,1YwB2ntF55ERfS4nIKUejZ,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744027,,1710mm - 2110mm S/O Laminate,"#1238369=IfcLocalPlacement(#1238348,#1238368)","#1137319=IfcProductDefinitionShape($,$,(#1137312,#1137317))",2744027,2110.0,1710.0,
575,1137429,IP63004A.D1,IfcDoor,3Twa46Ui1CzgrbNTOm$pQB,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744030,,1710mm - 2110mm S/O Laminate,"#1237783=IfcLocalPlacement(#1237762,#1237782)","#1137421=IfcProductDefinitionShape($,$,(#1137414,#1137419))",2744030,2110.0,1710.0000000000698,
576,1137532,IP63003A.D1,IfcDoor,3mBFlCy2j67x2Z5U8MX_YX,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744033,,1710mm - 2110mm S/O Laminate,"#1237820=IfcLocalPlacement(#1237799,#1237819)","#1137524=IfcProductDefinitionShape($,$,(#1137517,#1137522))",2744033,2110.0,1710.0000000000698,
577,1137635,IP63002A.D1,IfcDoor,1AHn7z0L5B2xq2YYp1TXsC,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744036,,1710mm - 2110mm S/O Laminate,"#1237857=IfcLocalPlacement(#1237836,#1237856)","#1137627=IfcProductDefinitionShape($,$,(#1137620,#1137625))",2744036,2110.0,1710.0000000000698,
578,1137738,EGU3007A.D1,IfcDoor,27xVA$6vn1qe94$0jOVVNj,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744039,,1710mm - 2110mm S/O Laminate,"#1237931=IfcLocalPlacement(#1237910,#1237930)","#1137730=IfcProductDefinitionShape($,$,(#1137723,#1137728))",2744039,2110.0,1710.0000000000698,
579,1137840,IP63022A.D1,IfcDoor,0S$Kydfjf9hQgmUC2gRgvB,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744042,,1710mm - 2110mm S/O Laminate,"#1238005=IfcLocalPlacement(#1237984,#1238004)","#1137832=IfcProductDefinitionShape($,$,(#1137825,#1137830))",2744042,2110.0,1709.99999999999,
580,1137942,IP63018A.D1,IfcDoor,1D7Poy1v92MxNttQD9mqBT,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744045,,1710mm - 2110mm S/O Laminate,"#1238079=IfcLocalPlacement(#1238058,#1238078)","#1137934=IfcProductDefinitionShape($,$,(#1137927,#1137932))",2744045,2110.0,1709.99999999999,
581,1138044,IP63019A.D1,IfcDoor,14ykQIXYL2nwpss52HiQAX,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744048,,1710mm - 2110mm S/O Laminate,"#1238116=IfcLocalPlacement(#1238095,#1238115)","#1138036=IfcProductDefinitionShape($,$,(#1138029,#1138034))",2744048,2110.0,1709.99999999999,
582,1138147,IP63020A.D1,IfcDoor,3yH7ir0vL2DOJGyV21hSav,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744051,,1710mm - 2110mm S/O Laminate,"#1238151=IfcLocalPlacement(#1238132,#1238150)","#1138139=IfcProductDefinitionShape($,$,(#1138132,#1138137))",2744051,2110.0,1709.99999999999,
583,1138249,IP41009A.D1,IfcDoor,1YwB2ntF55ERfS4nIKUejE,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744054,,1710mm - 2110mm S/O Laminate,"#1238517=IfcLocalPlacement(#1238496,#1238516)","#1138241=IfcProductDefinitionShape($,$,(#1138234,#1138239))",2744054,2110.0,1710.0,
584,1138352,IP63024A.D1,IfcDoor,34qBJ05Oz1l9tl2ofPjJBx,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744060,,1710mm - 2110mm S/O Laminate,"#1238589=IfcLocalPlacement(#1238568,#1238588)","#1138344=IfcProductDefinitionShape($,$,(#1138337,#1138342))",2744060,2110.0,1709.99999999999,
585,1138454,IP41023A.D1,IfcDoor,2w0reCuk98nQUEuC$M2wFD,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744103,,1710mm - 2110mm S/O Laminate,"#1236786=IfcLocalPlacement(#1236767,#1236785)","#1138446=IfcProductDefinitionShape($,$,(#1138439,#1138444))",2744103,2110.0,1709.99999999999,
586,1138556,IP41014A.D1,IfcDoor,14H79sQYHFrONLT8tWfuKW,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744224,,1710mm - 2110mm S/O Laminate,"#1236311=IfcLocalPlacement(#1236290,#1236310)","#1138548=IfcProductDefinitionShape($,$,(#1138541,#1138546))",2744224,2110.0,1709.99999999999,
587,1138659,IP41012A.D1,IfcDoor,2Ex7LHjWP2GwLaOd9Bn0U1,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744227,,1710mm - 2110mm S/O Laminate,"#1236422=IfcLocalPlacement(#1236401,#1236421)","#1138651=IfcProductDefinitionShape($,$,(#1138644,#1138649))",2744227,2110.0,1710.00000000001,
588,1138761,IP41010A.D1,IfcDoor,1B4lXUofb7TO3PO7LggDDC,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744230,,1710mm - 2110mm S/O Laminate,"#1236496=IfcLocalPlacement(#1236475,#1236495)","#1138753=IfcProductDefinitionShape($,$,(#1138746,#1138751))",2744230,2110.0,1710.00000000001,
589,1138863,IP41006A.D1,IfcDoor,2tqYDxGAnFJOXrZMdbQxNB,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744233,,1710mm - 2110mm S/O Laminate,"#1236644=IfcLocalPlacement(#1236623,#1236643)","#1138855=IfcProductDefinitionShape($,$,(#1138848,#1138853))",2744233,2110.0,1710.00000000008,
590,1138965,IP41021A.D1,IfcDoor,3mH4WRBF52bueVsz5i17qT,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744236,,1710mm - 2110mm S/O Laminate,"#1236716=IfcLocalPlacement(#1236697,#1236715)","#1138957=IfcProductDefinitionShape($,$,(#1138950,#1138955))",2744236,2110.0,1709.99999999999,
591,1139067,IP52014A.D1,IfcDoor,2GPIaaBVv2uv_Hu5Fcg0wL,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744239,,1710mm - 2110mm S/O Laminate,"#1237086=IfcLocalPlacement(#1237065,#1237085)","#1139059=IfcProductDefinitionShape($,$,(#1139052,#1139057))",2744239,2110.0,1709.99999999999,
592,1139170,IP52012A.D1,IfcDoor,3bb24aT4v0rQq7Fn_i7Tgz,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744242,,1710mm - 2110mm S/O Laminate,"#1237158=IfcLocalPlacement(#1237139,#1237157)","#1139162=IfcProductDefinitionShape($,$,(#1139155,#1139160))",2744242,2110.0,1710.00000000001,
593,1139273,IP52010A.D1,IfcDoor,0CkAkHaY51JhOKGi3j92YQ,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744245,,1710mm - 2110mm S/O Laminate,"#1237228=IfcLocalPlacement(#1237209,#1237227)","#1139265=IfcProductDefinitionShape($,$,(#1139258,#1139263))",2744245,2110.0,1710.00000000001,
594,1139376,IP52006A.D1,IfcDoor,3JRiOMtB94VvELadi_A5LE,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744248,,1710mm - 2110mm S/O Laminate,"#1237376=IfcLocalPlacement(#1237355,#1237375)","#1139368=IfcProductDefinitionShape($,$,(#1139361,#1139366))",2744248,2110.0,1710.00000000008,
595,1139479,IP63014A.D1,IfcDoor,1dfSplr3fABRK2jntM5Acv,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744251,,1710mm - 2110mm S/O Laminate,"#1237563=IfcLocalPlacement(#1237542,#1237562)","#1139471=IfcProductDefinitionShape($,$,(#1139464,#1139469))",2744251,2110.0,1709.99999999999,
596,1139581,IP63012A.D1,IfcDoor,2XR2sPqS94IuJALDVp5lFs,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744254,,1710mm - 2110mm S/O Laminate,"#1237672=IfcLocalPlacement(#1237653,#1237671)","#1139573=IfcProductDefinitionShape($,$,(#1139566,#1139571))",2744254,2110.0,1710.00000000001,
597,1139683,IP63010A.D1,IfcDoor,3dPD_8TpvAj8NhdkYhX$Gk,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744257,,1710mm - 2110mm S/O Laminate,"#1237746=IfcLocalPlacement(#1237725,#1237745)","#1139675=IfcProductDefinitionShape($,$,(#1139668,#1139673))",2744257,2110.0,1710.00000000001,
598,1139786,EGU3006A.D1,IfcDoor,2EfSWgs4L5187GEL8gWVyD,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744260,,1710mm - 2110mm S/O Laminate,"#1237894=IfcLocalPlacement(#1237873,#1237893)","#1139778=IfcProductDefinitionShape($,$,(#1139771,#1139776))",2744260,2110.0,1710.00000000008,
599,1139889,IP63021A.D1,IfcDoor,2FUGOAJF199uLrttbGnORM,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744263,,1710mm - 2110mm S/O Laminate,"#1237968=IfcLocalPlacement(#1237947,#1237967)","#1139881=IfcProductDefinitionShape($,$,(#1139874,#1139879))",2744263,2110.0,1709.99999999999,
600,1139991,IP63023A.D1,IfcDoor,04i4JOKFn1n8J2pPftrTg3,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2744266,,1710mm - 2110mm S/O Laminate,"#1238042=IfcLocalPlacement(#1238021,#1238041)","#1139983=IfcProductDefinitionShape($,$,(#1139976,#1139981))",2744266,2110.0,1709.99999999999,
601,1140573,IP63017A.D1,IfcDoor,2vBTb6OFD5ygdhq4Z2Jwbv,IDT 2d - Double Unequal Door:1710mm - 2110mm S/O Laminate:2776597,,1710mm - 2110mm S/O Laminate,"#1239255=IfcLocalPlacement(#1239234,#1239254)","#1140565=IfcProductDefinitionShape($,$,(#1140558,#1140563))",2776597,2110.0,1710.0,
